Number_of_bodies:3
Number_of_steps:10000
step timestep(s) energy angular_momentum_magnitude L_x L_y L_z body0_radius body0.x body0.y body0.z body1_radius body1.x body1.y body1.z body2_radius body2.x body2.y body2.z
9538 953.8 1.31667 5.23193e-15 0 0 -5.23193e-15 1.13649 1.04344 -0.450384 0 2.2222 -2.22073 -0.080773 0 1.29157 1.17729 0.531157 0
9539 953.9 1.42638 5.27356e-15 0 0 -5.27356e-15 1.15494 1.08031 -0.40843 0 2.25886 -2.2575 -0.0783969 0 1.27388 1.17719 0.486827 0
9540 954 1.53967 5.32907e-15 0 0 -5.32907e-15 1.1734 1.11708 -0.359158 0 2.29383 -2.29257 -0.0759743 0 1.25344 1.17549 0.435132 0
9541 954.1 1.64767 5.21805e-15 0 0 -5.21805e-15 1.19258 1.15352 -0.302726 0 2.32715 -2.32598 -0.0735037 0 1.23135 1.17247 0.37623 0
9542 954.2 1.74067 5.32907e-15 0 0 -5.32907e-15 1.21324 1.18932 -0.239761 0 2.35885 -2.35778 -0.0709847 0 1.20908 1.16846 0.310745 0
9543 954.3 1.81102 5.21805e-15 0 0 -5.21805e-15 1.23605 1.22412 -0.171328 0 2.38897 -2.38799 -0.0684179 0 1.18831 1.16388 0.239746 0
9544 954.4 1.85418 4.996e-15 0 0 -4.996e-15 1.26142 1.25755 -0.0987735 0 2.41755 -2.41666 -0.0658049 0 1.17073 1.15911 0.164578 0
9545 954.5 1.86792 5.10703e-15 0 0 -5.10703e-15 1.28948 1.28926 -0.0235794 0 2.44462 -2.44381 -0.0631485 0 1.1578 1.15455 0.0867278 0
9546 954.6 1.85128 5.32907e-15 0 0 -5.32907e-15 1.31996 1.31891 0.0527102 0 2.47021 -2.46947 -0.0604523 0 1.15059 1.15056 0.00774213 0
9547 954.7 1.80412 5.44009e-15 0 0 -5.44009e-15 1.35229 1.34617 0.128529 0 2.49434 -2.49367 -0.0577211 0 1.14968 1.1475 -0.0708083 0
9548 954.8 1.72711 5.55112e-15 0 0 -5.55112e-15 1.38563 1.37078 0.202323 0 2.51704 -2.51644 -0.0549598 0 1.1551 1.14566 -0.147363 0
9549 954.9 1.62211 5.32907e-15 0 0 -5.32907e-15 1.41891 1.39248 0.272585 0 2.53835 -2.53781 -0.0521737 0 1.16635 1.14533 -0.220411 0
9550 955 1.49322 5.21805e-15 0 0 -5.21805e-15 1.451 1.4111 0.337932 0 2.55828 -2.5578 -0.0493683 0 1.18245 1.1467 -0.288564 0
9551 955.1 1.34756 5.06539e-15 0 0 -5.06539e-15 1.48085 1.42658 0.397242 0 2.57687 -2.57645 -0.0465486 0 1.20216 1.14987 -0.350693 0
9552 955.2 1.19426 4.96825e-15 0 0 -4.96825e-15 1.50764 1.43897 0.449813 0 2.59413 -2.59377 -0.0437191 0 1.22412 1.1548 -0.406094 0
9553 955.3 1.04149 5.02376e-15 0 0 -5.02376e-15 1.53085 1.44847 0.495409 0 2.6101 -2.60978 -0.0408839 0 1.24709 1.16131 -0.454525 0
9554 955.4 0.894356 5.07927e-15 0 0 -5.07927e-15 1.55025 1.45533 0.534133 0 2.62479 -2.62452 -0.0380462 0 1.27008 1.16919 -0.496087 0
9555 955.5 0.755048 5.00988e-15 0 0 -5.00988e-15 1.56577 1.45979 0.566252 0 2.63822 -2.63799 -0.0352088 0 1.29234 1.1782 -0.531044 0
9556 955.6 0.624162 4.98213e-15 0 0 -4.98213e-15 1.57741 1.46208 0.592068 0 2.65041 -2.65021 -0.0323737 0 1.31336 1.18813 -0.559695 0
9557 955.7 0.502139 4.88498e-15 0 0 -4.88498e-15 1.58522 1.46238 0.611853 0 2.66137 -2.6612 -0.0295426 0 1.33276 1.19882 -0.58231 0
9558 955.8 0.39098 4.84335e-15 0 0 -4.84335e-15 1.58926 1.46086 0.62582 0 2.67111 -2.67098 -0.0267164 0 1.3503 1.21012 -0.599103 0
9559 955.9 0.298876 4.85723e-15 0 0 -4.85723e-15 1.58958 1.45762 0.634119 0 2.67965 -2.67955 -0.0238958 0 1.36582 1.22192 -0.610223 0
9560 956 0.256044 4.85723e-15 0 0 -4.85723e-15 1.58623 1.45278 0.636832 0 2.687 -2.68692 -0.0210812 0 1.37921 1.23413 -0.615751 0
9561 956.1 0.283031 4.91274e-15 0 0 -4.91274e-15 1.57926 1.44643 0.633977 0 2.69316 -2.69309 -0.0182726 0 1.39042 1.24667 -0.615704 0
9562 956.2 0.348559 4.88498e-15 0 0 -4.88498e-15 1.56872 1.43862 0.625504 0 2.69813 -2.69809 -0.0154698 0 1.39943 1.25947 -0.610034 0
9563 956.3 0.434858 4.8711e-15 0 0 -4.8711e-15 1.55466 1.42944 0.611297 0 2.70193 -2.7019 -0.0126724 0 1.40624 1.27246 -0.598624 0
9564 956.4 0.535249 4.996e-15 0 0 -4.996e-15 1.53715 1.41893 0.591168 0 2.70455 -2.70453 -0.00987982 0 1.41091 1.28561 -0.581288 0
9565 956.5 0.648214 4.89886e-15 0 0 -4.89886e-15 1.5163 1.40716 0.56486 0 2.706 -2.70599 -0.0070914 0 1.41353 1.29883 -0.557769 0
9566 956.6 0.774389 4.81559e-15 0 0 -4.81559e-15 1.49226 1.39419 0.532053 0 2.70627 -2.70626 -0.00430647 0 1.41423 1.31207 -0.527747 0
9567 956.7 0.9133 4.77396e-15 0 0 -4.77396e-15 1.46532 1.38012 0.492389 0 2.70535 -2.70535 -0.00152437 0 1.41322 1.32524 -0.490865 0
9568 956.8 1.06109 4.80171e-15 0 0 -4.80171e-15 1.43594 1.36506 0.445544 0 2.70326 -2.70326 0.0012555 0 1.41081 1.33819 -0.4468 0
9569 956.9 1.21069 4.92661e-15 0 0 -4.92661e-15 1.40481 1.3492 0.391363 0 2.69997 -2.69996 0.00403355 0 1.40745 1.35077 -0.395397 0
9570 957 1.35265 4.57967e-15 0 0 -4.57967e-15 1.373 1.33274 0.330051 0 2.69548 -2.69547 0.00680992 0 1.40374 1.36273 -0.336861 0
9571 957.1 1.47733 4.63518e-15 0 0 -4.63518e-15 1.34185 1.31597 0.262298 0 2.68978 -2.68976 0.00958439 0 1.40044 1.3738 -0.271883 0
9572 957.2 1.57754 4.82947e-15 0 0 -4.82947e-15 1.31285 1.29914 0.189227 0 2.68287 -2.68284 0.0123563 0 1.3983 1.3837 -0.201584 0
9573 957.3 1.64926 5.03764e-15 0 0 -5.03764e-15 1.28743 1.28253 0.112228 0 2.67472 -2.67468 0.0151245 0 1.39796 1.39215 -0.127353 0
9574 957.4 1.69064 4.996e-15 0 0 -4.996e-15 1.26681 1.26638 0.0328184 0 2.66534 -2.66528 0.0178871 0 1.39982 1.3989 -0.0507055 0
9575 957.5 1.70098 4.92661e-15 0 0 -4.92661e-15 1.25181 1.25091 -0.0474293 0 2.65471 -2.65463 0.020642 0 1.40398 1.40373 0.0267873 0
9576 957.6 1.68036 5.10703e-15 0 0 -5.10703e-15 1.2428 1.23631 -0.126923 0 2.64282 -2.64272 0.0233864 0 1.41022 1.40641 0.103537 0
9577 957.7 1.62965 5.10703e-15 0 0 -5.10703e-15 1.23966 1.22274 -0.204088 0 2.62966 -2.62953 0.0261172 0 1.418 1.40679 0.177971 0
9578 957.8 1.55102 5.39846e-15 0 0 -5.39846e-15 1.24173 1.21035 -0.277403 0 2.61523 -2.61507 0.028831 0 1.42654 1.40472 0.248572 0
9579 957.9 1.44903 5.66214e-15 0 0 -5.66214e-15 1.24796 1.19918 -0.345484 0 2.5995 -2.59931 0.0315243 0 1.43489 1.40012 0.313959 0
9580 958 1.33138 5.57887e-15 0 0 -5.57887e-15 1.25704 1.18925 -0.40723 0 2.58247 -2.58224 0.0341936 0 1.44208 1.39299 0.373036 0
9581 958.1 1.2077 5.55112e-15 0 0 -5.55112e-15 1.26762 1.18043 -0.461986 0 2.56413 -2.56386 0.0368357 0 1.44729 1.38343 0.42515 0
9582 958.2 1.08651 5.63438e-15 0 0 -5.63438e-15 1.27848 1.17254 -0.509564 0 2.54446 -2.54416 0.0394474 0 1.44995 1.37162 0.470117 0
9583 958.3 0.973304 5.53724e-15 0 0 -5.53724e-15 1.28867 1.16536 -0.550109 0 2.52346 -2.52311 0.0420261 0 1.44971 1.35775 0.508083 0
9584 958.4 0.870924 5.6205e-15 0 0 -5.6205e-15 1.29749 1.15867 -0.583911 0 2.50111 -2.50071 0.0445693 0 1.44636 1.34204 0.539342 0
9585 958.5 0.781009 5.68989e-15 0 0 -5.68989e-15 1.3044 1.1523 -0.611285 0 2.47738 -2.47693 0.0470747 0 1.43978 1.32463 0.56421 0
9586 958.6 0.70526 5.60663e-15 0 0 -5.60663e-15 1.30904 1.14609 -0.632507 0 2.45225 -2.45175 0.0495406 0 1.4299 1.30567 0.582966 0
9587 958.7 0.64627 5.59275e-15 0 0 -5.59275e-15 1.31111 1.1399 -0.647792 0 2.42572 -2.42516 0.0519651 0 1.41665 1.28525 0.595827 0
9588 958.8 0.608944 5.66214e-15 0 0 -5.66214e-15 1.3104 1.13364 -0.657285 0 2.39773 -2.39712 0.0543469 0 1.39997 1.26348 0.602939 0
9589 958.9 0.607435 5.66214e-15 0 0 -5.66214e-15 1.30674 1.12719 -0.661065 0 2.36828 -2.3676 0.0566845 0 1.37982 1.24041 0.604381 0
9590 959 0.661861 5.67602e-15 0 0 -5.67602e-15 1.29997 1.12047 -0.659141 0 2.33731 -2.33657 0.0589768 0 1.35613 1.2161 0.600164 0
9591 959.1 0.754213 5.71765e-15 0 0 -5.71765e-15 1.28997 1.11338 -0.651454 0 2.3048 -2.30399 0.0612226 0 1.32887 1.1906 0.590231 0
9592 959.2 0.86486 5.68989e-15 0 0 -5.68989e-15 1.27664 1.10585 -0.637877 0 2.2707 -2.26981 0.0634207 0 1.298 1.16396 0.574456 0
9593 959.3 0.987922 5.70377e-15 0 0 -5.70377e-15 1.25989 1.09778 -0.61821 0 2.23495 -2.23399 0.0655699 0 1.26348 1.13621 0.55264 0
9594 959.4 1.1218 5.71765e-15 0 0 -5.71765e-15 1.23966 1.08907 -0.592186 0 2.19751 -2.19647 0.0676686 0 1.22534 1.1074 0.524518 0
9595 959.5 1.26595 5.71765e-15 0 0 -5.71765e-15 1.21595 1.07959 -0.559475 0 2.15832 -2.15719 0.0697151 0 1.18367 1.0776 0.48976 0
9596 959.6 1.41939 5.80092e-15 0 0 -5.80092e-15 1.18882 1.0692 -0.519721 0 2.11729 -2.11607 0.0717072 0 1.13871 1.04688 0.448014 0
9597 959.7 1.57922 5.71765e-15 0 0 -5.71765e-15 1.15849 1.0577 -0.472625 0 2.07435 -2.07304 0.0736418 0 1.09092 1.01534 0.398983 0
9598 959.8 1.73941 5.77316e-15 0 0 -5.77316e-15 1.12542 1.04488 -0.4181 0 2.02941 -2.02801 0.0755149 0 1.04111 0.983128 0.342585 0
9599 959.9 1.89127 5.70377e-15 0 0 -5.70377e-15 1.09038 1.03047 -0.356459 0 1.98237 -1.98086 0.0773209 0 0.990535 0.95039 0.279138 0
9600 960 2.02604 5.4956e-15 0 0 -5.4956e-15 1.05446 1.01422 -0.288518 0 1.93311 -1.9315 0.0790525 0 0.940885 0.917273 0.209466 0
9601 960.1 2.13759 5.66214e-15 0 0 -5.66214e-15 1.01894 0.995887 -0.215499 0 1.88151 -1.87978 0.0806999 0 0.894109 0.883889 0.134799 0
9602 960.2 2.22276 5.46785e-15 0 0 -5.46785e-15 0.985078 0.975242 -0.138858 0 1.82741 -1.82556 0.0822504 0 0.852199 0.850317 0.0566075 0
9603 960.3 2.28039 5.60663e-15 0 0 -5.60663e-15 0.953986 0.952087 -0.0601631 0 1.77067 -1.76869 0.0836879 0 0.816938 0.8166 -0.0235248 0
9604 960.4 2.31054 5.66214e-15 0 0 -5.66214e-15 0.926428 0.926234 0.0189691 0 1.71109 -1.70898 0.0849926 0 0.789621 0.782747 -0.103962 0
9605 960.5 2.31426 5.85643e-15 0 0 -5.85643e-15 0.902725 0.897509 0.0969081 0 1.6485 -1.64624 0.0861404 0 0.770787 0.748736 -0.183048 0
9606 960.6 2.29385 5.82867e-15 0 0 -5.82867e-15 0.882683 0.865754 0.172042 0 1.58266 -1.58026 0.087103 0 0.760049 0.714505 -0.259145 0
9607 960.7 2.25367 5.93969e-15 0 0 -5.93969e-15 0.865588 0.83083 0.242826 0 1.51333 -1.51078 0.0878472 0 0.756093 0.67995 -0.330674 0
9608 960.8 2.20126 5.92582e-15 0 0 -5.92582e-15 0.850316 0.792622 0.307877 0 1.44024 -1.43753 0.0883353 0 0.756893 0.644905 -0.396212 0
9609 960.9 2.1477 6.06459e-15 0 0 -6.06459e-15 0.835547 0.751055 0.366134 0 1.36306 -1.36018 0.0885245 0 0.760098 0.609125 -0.454659 0
9610 961 2.10545 5.9952e-15 0 0 -5.9952e-15 0.820027 0.706085 0.416999 0 1.28142 -1.27837 0.0883669 0 0.763479 0.57228 -0.505366 0
9611 961.1 2.08542 5.93969e-15 0 0 -5.93969e-15 0.802734 0.657655 0.460295 0 1.19486 -1.19163 0.0878088 0 0.765212 0.533977 -0.548104 0
9612 961.2 2.09581 5.9952e-15 0 0 -5.9952e-15 0.782883 0.605647 0.496083 0 1.10286 -1.09943 0.08679 0 0.763916 0.493788 -0.582873 0
9613 961.3 2.14309 5.9952e-15 0 0 -5.9952e-15 0.759863 0.549839 0.52447 0 1.00472 -1.0011 0.085244 0 0.758542 0.451259 -0.609714 0
9614 961.4 2.23314 5.9952e-15 0 0 -5.9952e-15 0.733158 0.489876 0.545474 0 0.899622 -0.895776 0.0830988 0 0.748237 0.405899 -0.628573 0
9615 961.5 2.37148 6.06459e-15 0 0 -6.06459e-15 0.702304 0.425242 0.558928 0 0.786516 -0.782408 0.0802819 0 0.732228 0.357166 -0.63921 0
9616 961.6 2.56155 6.03684e-15 0 0 -6.03684e-15 0.666894 0.355255 0.564395 0 0.664166 -0.659719 0.0767305 0 0.709747 0.304465 -0.641126 0
9617 961.7 2.79799 6.05072e-15 0 0 -6.05072e-15 0.626724 0.279193 0.561101 0 0.531352 -0.526397 0.0723951 0 0.68002 0.247203 -0.633496 0
9618 961.8 3.05615 6.05072e-15 0 0 -6.05072e-15 0.582281 0.196791 0.548019 0 0.387679 -0.381816 0.0671728 0 0.642413 0.185024 -0.615191 0
9619 961.9 3.29556 5.9952e-15 0 0 -5.9952e-15 0.535487 0.109003 0.524275 0 0.23525 -0.227263 0.0607794 0 0.596887 0.11826 -0.585054 0
9620 962 3.48269 5.9952e-15 0 0 -5.9952e-15 0.489751 0.017964 0.489421 0 0.0847507 -0.0661895 0.0529305 0 0.544491 0.0482255 -0.542351 0
9621 962.1 3.6028 5.9952e-15 0 0 -5.9952e-15 0.449364 -0.0737095 0.443278 0 0.106209 0.096839 0.0436193 0 0.487446 -0.0231295 -0.486897 0
9622 962.2 3.65181 5.93969e-15 0 0 -5.93969e-15 0.419041 -0.16329 0.385917 0 0.2591 0.256983 0.0330535 0 0.429319 -0.0936934 -0.418971 0
9623 962.3 3.62937 5.96745e-15 0 0 -5.96745e-15 0.403303 -0.248108 0.317956 0 0.4101 0.409534 0.0215261 0 0.375907 -0.161426 -0.339482 0
9624 962.4 3.54393 5.9952e-15 0 0 -5.9952e-15 0.405304 -0.325937 0.240908 0 0.550551 0.550472 0.00932406 0 0.336202 -0.224535 -0.250232 0
9625 962.5 3.41654 5.9952e-15 0 0 -5.9952e-15 0.425786 -0.395732 0.15713 0 0.677587 0.677579 -0.00329893 0 0.321094 -0.281847 -0.153831 0
9626 962.6 3.26839 5.95357e-15 0 0 -5.95357e-15 0.462984 -0.457775 0.0692552 0 0.79116 0.790997 -0.0160434 0 0.337444 -0.333222 -0.0532118 0
9627 962.7 3.10865 5.93969e-15 0 0 -5.93969e-15 0.513298 -0.512899 -0.0202312 0 0.892738 0.892279 -0.028614 0 0.382512 -0.37938 0.0488453 0
9628 962.8 2.93697 5.91194e-15 0 0 -5.91194e-15 0.572408 -0.561924 -0.109055 0 0.984108 0.983261 -0.040819 0 0.447199 -0.421337 0.149874 0
9629 962.9 2.75037 6.03684e-15 0 0 -6.03684e-15 0.636171 -0.605512 -0.195113 0 1.06685 1.06556 -0.0525703 0 0.522483 -0.460046 0.247683 0
9630 963 2.54784 5.96745e-15 0 0 -5.96745e-15 0.701008 -0.644187 -0.27647 0 1.14225 1.14047 -0.0638453 0 0.601754 -0.49628 0.340315 0
9631 963.1 2.33393 6.02296e-15 0 0 -6.02296e-15 0.764049 -0.6784 -0.351489 0 1.21131 1.209 -0.0746556 0 0.680543 -0.530603 0.426144 0
9632 963.2 2.11922 5.9952e-15 0 0 -5.9952e-15 0.823283 -0.708597 -0.419147 0 1.2748 1.27196 -0.0850281 0 0.75602 -0.563359 0.504175 0
9633 963.3 1.91489 5.9952e-15 0 0 -5.9952e-15 0.877644 -0.735244 -0.479244 0 1.33333 1.32995 -0.0949951 0 0.826693 -0.594702 0.574239 0
9634 963.4 1.72701 6.02296e-15 0 0 -6.02296e-15 0.926803 -0.758776 -0.532186 0 1.38741 1.38346 -0.104589 0 0.892028 -0.624686 0.636775 0
9635 963.5 1.55627 6.05072e-15 0 0 -6.05072e-15 0.970824 -0.779561 -0.578604 0 1.43741 1.43289 -0.113839 0 0.95201 -0.653334 0.692443 0
9636 963.6 1.40084 6.14786e-15 0 0 -6.14786e-15 1.00992 -0.797892 -0.619123 0 1.48365 1.47856 -0.122772 0 1.00684 -0.680671 0.741895 0
9637 963.7 1.25828 6.21725e-15 0 0 -6.21725e-15 1.04436 -0.814001 -0.65428 0 1.52639 1.52073 -0.131411 0 1.05677 -0.706726 0.785691 0
9638 963.8 1.12635 6.32827e-15 0 0 -6.32827e-15 1.07437 -0.828072 -0.684518 0 1.56585 1.5596 -0.139777 0 1.10209 -0.731529 0.824294 0
9639 963.9 1.0032 6.3699e-15 0 0 -6.3699e-15 1.10018 -0.840252 -0.710191 0 1.6022 1.59536 -0.147886 0 1.14302 -0.755112 0.858077 0
9640 964 0.887402 6.30052e-15 0 0 -6.30052e-15 1.12198 -0.850664 -0.731586 0 1.6356 1.62817 -0.155753 0 1.17978 -0.777504 0.887339 0
9641 964.1 0.777841 6.35603e-15 0 0 -6.35603e-15 1.13994 -0.859406 -0.748929 0 1.66617 1.65814 -0.163392 0 1.21256 -0.798731 0.912321 0
9642 964.2 0.673761 6.3699e-15 0 0 -6.3699e-15 1.1542 -0.866565 -0.7624 0 1.69401 1.68538 -0.170812 0 1.24151 -0.818815 0.933212 0
9643 964.3 0.574777 6.35603e-15 0 0 -6.35603e-15 1.16488 -0.87221 -0.772139 0 1.71923 1.70998 -0.178023 0 1.26676 -0.837774 0.950162 0
9644 964.4 0.481169 6.34909e-15 0 0 -6.34909e-15 1.17207 -0.876403 -0.778253 0 1.74188 1.73203 -0.185032 0 1.28841 -0.855624 0.963285 0
9645 964.5 0.396456 6.32133e-15 0 0 -6.32133e-15 1.17587 -0.879196 -0.780818 0 1.76204 1.75157 -0.191845 0 1.30656 -0.872372 0.972663 0
9646 964.6 0.35549 6.34215e-15 0 0 -6.34215e-15 1.17633 -0.880636 -0.779886 0 1.77976 1.76866 -0.198466 0 1.32127 -0.888025 0.978352 0
9647 964.7 0.350819 6.39766e-15 0 0 -6.39766e-15 1.17351 -0.880763 -0.775481 0 1.79508 1.78335 -0.204899 0 1.33259 -0.902583 0.980379 0
9648 964.8 0.358633 6.3699e-15 0 0 -6.3699e-15 1.16745 -0.879615 -0.767605 0 1.80803 1.79565 -0.211145 0 1.34055 -0.91604 0.978751 0
9649 964.9 0.378912 6.38378e-15 0 0 -6.38378e-15 1.15819 -0.877224 -0.756237 0 1.81863 1.80561 -0.217206 0 1.34517 -0.928387 0.973443 0
9650 965 0.411571 6.34215e-15 0 0 -6.34215e-15 1.14577 -0.873622 -0.741328 0 1.8269 1.81323 -0.223081 0 1.34646 -0.939606 0.964409 0
9651 965.1 0.455882 6.38378e-15 0 0 -6.38378e-15 1.13019 -0.86884 -0.722804 0 1.83285 1.81851 -0.228769 0 1.34439 -0.949675 0.951573 0
9652 965.2 0.512277 6.41154e-15 0 0 -6.41154e-15 1.11149 -0.862911 -0.700562 0 1.83647 1.82147 -0.234265 0 1.33893 -0.95856 0.934827 0
9653 965.3 0.583216 6.39766e-15 0 0 -6.39766e-15 1.08968 -0.855868 -0.674462 0 1.83777 1.82209 -0.239566 0 1.33005 -0.966221 0.914028 0
9654 965.4 0.670553 6.38378e-15 0 0 -6.38378e-15 1.06482 -0.847751 -0.644325 0 1.83672 1.82035 -0.244665 0 1.31767 -0.972602 0.88899 0
9655 965.5 0.772542 6.38378e-15 0 0 -6.38378e-15 1.03695 -0.838607 -0.609924 0 1.8333 1.81624 -0.249553 0 1.30172 -0.977633 0.859478 0
9656 965.6 0.886718 6.27276e-15 0 0 -6.27276e-15 1.00619 -0.828498 -0.570973 0 1.82749 1.80972 -0.254221 0 1.28209 -0.981224 0.825193 0
9657 965.7 1.01231 6.27276e-15 0 0 -6.27276e-15 0.972707 -0.817503 -0.527112 0 1.81924 1.80076 -0.258654 0 1.25866 -0.983255 0.785766 0
9658 965.8 1.14988 6.32827e-15 0 0 -6.32827e-15 0.9368 -0.805731 -0.477903 0 1.8085 1.7893 -0.262838 0 1.2313 -0.983571 0.74074 0
9659 965.9 1.30028 6.4948e-15 0 0 -6.4948e-15 0.898972 -0.793331 -0.42282 0 1.79523 1.7753 -0.266752 0 1.1999 -0.981967 0.689572 0
9660 966 1.46313 6.4948e-15 0 0 -6.4948e-15 0.860068 -0.780505 -0.361289 0 1.77934 1.75868 -0.270373 0 1.1644 -0.978178 0.631662 0
9661 966.1 1.6343 6.55032e-15 0 0 -6.55032e-15 0.821464 -0.767504 -0.292814 0 1.76078 1.73938 -0.273673 0 1.12492 -0.971873 0.566487 0
9662 966.2 1.80378 6.52256e-15 0 0 -6.52256e-15 0.78525 -0.754599 -0.217251 0 1.73944 1.7173 -0.276618 0 1.08199 -0.962702 0.493868 0
9663 966.3 1.95794 6.55032e-15 0 0 -6.55032e-15 0.754196 -0.741989 -0.135139 0 1.71523 1.69236 -0.279168 0 1.03675 -0.950368 0.414308 0
9664 966.4 2.08551 6.50868e-15 0 0 -6.50868e-15 0.731308 -0.729748 -0.0477424 0 1.68805 1.66445 -0.281281 0 0.990917 -0.934698 0.329023 0
9665 966.5 2.18067 6.43929e-15 0 0 -6.43929e-15 0.719135 -0.717833 0.0432431 0 1.65777 1.63345 -0.282905 0 0.946467 -0.915621 0.239662 0
9666 966.6 2.24144 6.41154e-15 0 0 -6.41154e-15 0.719111 -0.706143 0.135949 0 1.62428 1.59927 -0.28399 0 0.905308 -0.893122 0.148041 0
9667 966.7 2.26755 6.20337e-15 0 0 -6.20337e-15 0.731144 -0.694537 0.228451 0 1.58745 1.56175 -0.284484 0 0.869024 -0.867216 0.0560327 0
9668 966.8 2.25988 6.14786e-15 0 0 -6.14786e-15 0.753603 -0.682842 0.318816 0 1.54714 1.52078 -0.284334 0 0.83865 -0.837941 -0.0344818 0
9669 966.9 2.22091 6.20337e-15 0 0 -6.20337e-15 0.783704 -0.670854 0.40515 0 1.50318 1.47621 -0.283494 0 0.814492 -0.805355 -0.121656 0
9670 967 2.15642 6.32827e-15 0 0 -6.32827e-15 0.818098 -0.658328 0.485684 0 1.45544 1.42787 -0.28192 0 0.796061 -0.769542 -0.203763 0
9671 967.1 2.07763 6.31439e-15 0 0 -6.31439e-15 0.853495 -0.644964 0.558996 0 1.4037 1.37558 -0.279578 0 0.782225 -0.730617 -0.279418 0
9672 967.2 1.99947 6.21725e-15 0 0 -6.21725e-15 0.887238 -0.630413 0.624316 0 1.34778 1.31913 -0.276438 0 0.771589 -0.688716 -0.347879 0
9673 967.3 1.93475 6.31439e-15 0 0 -6.31439e-15 0.91759 -0.614332 0.681591 0 1.28743 1.25826 -0.27248 0 0.762901 -0.64393 -0.409111 0
9674 967.4 1.89078 6.16174e-15 0 0 -6.16174e-15 0.943591 -0.596426 0.731191 0 1.22235 1.19267 -0.267696 0 0.755208 -0.596249 -0.463495 0
9675 967.5 1.87092 6.16174e-15 0 0 -6.16174e-15 0.964752 -0.576454 0.773593 0 1.1522 1.122 -0.262089 0 0.747832 -0.545543 -0.511504 0
9676 967.6 1.87731 6.16174e-15 0 0 -6.16174e-15 0.980806 -0.554209 0.809217 0 1.07658 1.04577 -0.255687 0 0.740291 -0.491563 -0.55353 0
9677 967.7 1.91251 6.10623e-15 0 0 -6.10623e-15 0.991576 -0.529504 0.838361 0 0.994987 0.963443 -0.24855 0 0.732243 -0.433939 -0.589811 0
9678 967.8 1.97983 6.16174e-15 0 0 -6.16174e-15 0.996897 -0.502148 0.861192 0 0.906874 0.874321 -0.240795 0 0.723467 -0.372173 -0.620396 0
9679 967.9 2.08224 6.07847e-15 0 0 -6.07847e-15 0.99657 -0.471945 0.877735 0 0.811646 0.777595 -0.232627 0 0.713854 -0.30565 -0.645109 0
9680 968 2.21924 6.16174e-15 0 0 -6.16174e-15 0.990333 -0.43868 0.887874 0 0.708845 0.6724 -0.224362 0 0.703472 -0.23372 -0.663511 0
9681 968.1 2.38209 6.05072e-15 0 0 -6.05072e-15 0.977836 -0.402128 0.891323 0 0.598581 0.558096 -0.216399 0 0.692711 -0.155968 -0.674924 0
9682 968.2 2.55289 6.02296e-15 0 0 -6.02296e-15 0.958616 -0.362072 0.887608 0 0.482415 0.434793 -0.208996 0 0.682497 -0.0727208 -0.678612 0
9683 968.3 2.71223 5.96745e-15 0 0 -5.96745e-15 0.932097 -0.318353 0.876046 0 0.364728 0.303703 -0.201967 0 0.674238 0.0146494 -0.674078 0
9684 968.4 2.8464 6.05072e-15 0 0 -6.05072e-15 0.89762 -0.270958 0.855747 0 0.25639 0.166899 -0.19463 0 0.669257 0.104059 -0.661118 0
9685 968.5 2.94655 5.93969e-15 0 0 -5.93969e-15 0.85455 -0.220154 0.825705 0 0.187984 0.0270115 -0.186033 0 0.668194 0.193143 -0.639671 0
9686 968.6 3.00682 6.05072e-15 0 0 -6.05072e-15 0.802444 -0.166586 0.784962 0 0.208439 -0.112863 -0.175239 0 0.670711 0.279449 -0.609723 0
9687 968.7 3.027 5.88418e-15 0 0 -5.88418e-15 0.74121 -0.111262 0.732812 0 0.297051 -0.249293 -0.161531 0 0.675546 0.360555 -0.571281 0
9688 968.8 3.0176 5.9952e-15 0 0 -5.9952e-15 0.671187 -0.0553907 0.668898 0 0.405542 -0.378945 -0.144445 0 0.680954 0.434336 -0.524452 0
9689 968.9 2.99763 6.10623e-15 0 0 -6.10623e-15 0.593189 -0.000138429 0.593189 0 0.514411 -0.499321 -0.123684 0 0.685488 0.499459 -0.469505 0
9690 969 2.98237 6.21725e-15 0 0 -6.21725e-15 0.508761 0.0535854 0.505931 0 0.617112 -0.609088 -0.0991926 0 0.688491 0.555502 -0.406739 0
9691 969.1 2.9743 6.16174e-15 0 0 -6.16174e-15 0.42109 0.105265 0.407721 0 0.711285 -0.7077 -0.0713243 0 0.689993 0.602435 -0.336397 0
9692 969.2 2.96334 6.10623e-15 0 0 -6.10623e-15 0.337383 0.15476 0.299795 0 0.796074 -0.795027 -0.0408119 0 0.690662 0.640267 -0.258983 0
9693 969.3 2.93447 6.16174e-15 0 0 -6.16174e-15 0.273548 0.20213 0.184314 0 0.871314 -0.871271 -0.00860149 0 0.691827 0.669141 -0.175713 0
9694 969.4 2.87744 6.16174e-15 0 0 -6.16174e-15 0.255694 0.247521 0.0641295 0 0.937279 -0.936962 0.024353 0 0.695096 0.689441 -0.0884825 0
9695 969.5 2.78915 6.16174e-15 0 0 -6.16174e-15 0.296885 0.291209 -0.0577785 0 0.994546 -0.992897 0.0572585 0 0.701688 0.701688 0.000519984 0
